"word","corrAnsw","trial_type","cues","slider_mood.response","slider_arousal.response","key_resp_ongoing.corr","key_resp_ongoing.rt","key_resp_PM.rt","key_resp_PM.keys","key_resp_PM.corr","key_resp_recognition.corr","participant","session","PM.lenient","condition","baseline_valence","baseline_arousa","valence_after_ind","arousal_after_ind","valence_after_PM","arousal_after_PM","valence_bef_after_ind","arousal_bef_after_ind","arousal_bef_after_PM","valence_bef_after_PM","recognition","agegroup","cond","OT_task_only","OT_task_PM","OT_task_only_rt","OT_task_PM_rt","PM_cost","c_tcaq","tcaq_g","MOCA"
"writer","h","PM cue","",NA,NA,NA,"","[1.4669910999946296, 1.933364799944684]","['d', 'h']",0,NA,35,1,1,"Neutral",81.5,69.5,80,80,82,99,-1.5,10.5,29.5,0.5,1,1,"Neutral",0.975,0.972972972972973,0.812852917483542,1.17272769726098,0.359874779777442,41,81,NA
"bottle","h","PM cue","",NA,NA,NA,"","[1.5504633001983166, 2.3668657999951392]","['d', 'h']",0,NA,35,1,1,"Neutral",81.5,69.5,80,80,82,99,-1.5,10.5,29.5,0.5,1,1,"Neutral",0.975,0.972972972972973,0.812852917483542,1.17272769726098,0.359874779777442,41,81,NA
"event","h","PM cue","",NA,NA,NA,"","[1.217018499970436]","['d']",0,NA,35,1,0,"Neutral",81.5,69.5,80,80,82,99,-1.5,10.5,29.5,0.5,1,1,"Neutral",0.975,0.972972972972973,0.812852917483542,1.17272769726098,0.359874779777442,41,81,NA
"bottle","h","PM cue","",NA,NA,NA,"","[1.7339220000430942, 2.300420500105247]","['l', 'h']",0,NA,36,1,1,"Neutral",100,40,100,80,100,100,0,40,60,0,1,1,"Neutral",0.7,0.837837837837838,0.810692910023499,1.01353153784923,0.20283862782573,25,97,NA
"writer","h","PM cue","",NA,NA,NA,"","[1.200985899893567, 2.3507006000727415]","['l', 'h']",0,NA,36,1,1,"Neutral",100,40,100,80,100,100,0,40,60,0,1,1,"Neutral",0.7,0.837837837837838,0.810692910023499,1.01353153784923,0.20283862782573,25,97,NA
"event","h","PM cue","",NA,NA,NA,"","[1.4836122998967767, 1.9167418000288308]","['d', 'h']",0,NA,36,1,1,"Neutral",100,40,100,80,100,100,0,40,60,0,1,1,"Neutral",0.7,0.837837837837838,0.810692910023499,1.01353153784923,0.20283862782573,25,97,NA
"writer","h","PM cue","",NA,NA,NA,"","[1.0499948000069708, 1.5005161999724805]","['d', 'h']",0,NA,36,1,1,"Neutral",100,40,100,80,100,100,0,40,60,0,1,1,"Neutral",0.7,0.837837837837838,0.810692910023499,1.01353153784923,0.20283862782573,25,97,NA
"bottle","h","PM cue","",NA,NA,NA,"","[1.5002854000777006, 1.900360899977386]","['d', 'h']",0,NA,36,1,1,"Neutral",100,40,100,80,100,100,0,40,60,0,1,1,"Neutral",0.7,0.837837837837838,0.810692910023499,1.01353153784923,0.20283862782573,25,97,NA
"event","h","PM cue","",NA,NA,NA,"","[0.8506579999811947]","['d']",0,NA,36,1,0,"Neutral",100,40,100,80,100,100,0,40,60,0,1,1,"Neutral",0.7,0.837837837837838,0.810692910023499,1.01353153784923,0.20283862782573,25,97,NA
"wagon","h","PM cue","",NA,NA,NA,"","[0.433946399949491, 0.8338820999488235]","['l', 'd']",0,NA,37,1,0,"Neutral",9,91.5,9,92,9,92,0,0.5,0.5,0,1,1,"Neutral",0.9,0.743243243243243,0.825440969996271,0.702591223940647,-0.122849746055624,70,89,NA
"teacher","h","PM cue","",NA,NA,NA,"","[0.8674562000669539]","['l']",0,NA,37,1,0,"Neutral",9,91.5,9,92,9,92,0,0.5,0.5,0,0,1,"Neutral",0.9,0.743243243243243,0.825440969996271,0.702591223940647,-0.122849746055624,70,89,NA
"curious","h","PM cue","",NA,NA,NA,"","[0.7337566999485716]","['l']",0,NA,37,1,0,"Neutral",9,91.5,9,92,9,92,0,0.5,0.5,0,0,1,"Neutral",0.9,0.743243243243243,0.825440969996271,0.702591223940647,-0.122849746055624,70,89,NA
"wagon","h","PM cue","",NA,NA,NA,"","[0.8174328999593854]","['d']",0,NA,37,1,0,"Neutral",9,91.5,9,92,9,92,0,0.5,0.5,0,1,1,"Neutral",0.9,0.743243243243243,0.825440969996271,0.702591223940647,-0.122849746055624,70,89,NA
"curious","h","PM cue","",NA,NA,NA,"","[0.6007492000935599]","['l']",0,NA,37,1,0,"Neutral",9,91.5,9,92,9,92,0,0.5,0.5,0,0,1,"Neutral",0.9,0.743243243243243,0.825440969996271,0.702591223940647,-0.122849746055624,70,89,NA
"teacher","h","PM cue","",NA,NA,NA,"","[0.48408870003186166]","['l']",0,NA,37,1,0,"Neutral",9,91.5,9,92,9,92,0,0.5,0.5,0,0,1,"Neutral",0.9,0.743243243243243,0.825440969996271,0.702591223940647,-0.122849746055624,70,89,NA
"detail","h","PM cue","",NA,NA,NA,"","[2.333663900033571]","['h']",1,NA,38,1,1,"Neutral",82.5,54.5,83,59,82,59,0.5,4.5,4.5,-0.5,1,1,"Neutral",0.95,0.959459459459459,0.63918072750821,0.844320689042558,0.205139961534348,60,80,NA
"village","h","PM cue","",NA,NA,NA,"","[1.0841100999969058]","['h']",1,NA,38,1,1,"Neutral",82.5,54.5,83,59,82,59,0.5,4.5,4.5,-0.5,1,1,"Neutral",0.95,0.959459459459459,0.63918072750821,0.844320689042558,0.205139961534348,60,80,NA
"circle","h","PM cue","",NA,NA,NA,"","[1.4174697000416927]","['h']",1,NA,38,1,1,"Neutral",82.5,54.5,83,59,82,59,0.5,4.5,4.5,-0.5,1,1,"Neutral",0.95,0.959459459459459,0.63918072750821,0.844320689042558,0.205139961534348,60,80,NA
"detail","h","PM cue","",NA,NA,NA,"","[1.183888699975796]","['h']",1,NA,38,1,1,"Neutral",82.5,54.5,83,59,82,59,0.5,4.5,4.5,-0.5,1,1,"Neutral",0.95,0.959459459459459,0.63918072750821,0.844320689042558,0.205139961534348,60,80,NA
"circle","h","PM cue","",NA,NA,NA,"","[1.1836915999883786]","['h']",1,NA,38,1,1,"Neutral",82.5,54.5,83,59,82,59,0.5,4.5,4.5,-0.5,1,1,"Neutral",0.95,0.959459459459459,0.63918072750821,0.844320689042558,0.205139961534348,60,80,NA
"village","h","PM cue","",NA,NA,NA,"","[1.1505342000164092]","['h']",1,NA,38,1,1,"Neutral",82.5,54.5,83,59,82,59,0.5,4.5,4.5,-0.5,1,1,"Neutral",0.95,0.959459459459459,0.63918072750821,0.844320689042558,0.205139961534348,60,80,NA
"wagon","h","PM cue","",NA,NA,NA,"","[1.4007390000042506]","['h']",1,NA,39,3,1,"Neutral",50.5,100,52,100,61,99,1.5,0,-1,10.5,1,1,"Neutral",0.975,0.959459459459459,0.88388369250024,0.856169012327334,-0.0277146801729057,42,64,NA
"teacher","h","PM cue","",NA,NA,NA,"","[0.7505554999806918]","['l']",0,NA,39,3,0,"Neutral",50.5,100,52,100,61,99,1.5,0,-1,10.5,1,1,"Neutral",0.975,0.959459459459459,0.88388369250024,0.856169012327334,-0.0277146801729057,42,64,NA
"curious","h","PM cue","",NA,NA,NA,"","[1.300674700003583]","['h']",1,NA,39,3,1,"Neutral",50.5,100,52,100,61,99,1.5,0,-1,10.5,1,1,"Neutral",0.975,0.959459459459459,0.88388369250024,0.856169012327334,-0.0277146801729057,42,64,NA
"wagon","h","PM cue","",NA,NA,NA,"","[0.6837890999740921]","['h']",1,NA,39,3,1,"Neutral",50.5,100,52,100,61,99,1.5,0,-1,10.5,1,1,"Neutral",0.975,0.959459459459459,0.88388369250024,0.856169012327334,-0.0277146801729057,42,64,NA
"curious","h","PM cue","",NA,NA,NA,"","[0.6506973000359721]","['l']",0,NA,39,3,0,"Neutral",50.5,100,52,100,61,99,1.5,0,-1,10.5,1,1,"Neutral",0.975,0.959459459459459,0.88388369250024,0.856169012327334,-0.0277146801729057,42,64,NA
"teacher","h","PM cue","",NA,NA,NA,"","[0.916494800010696]","['h']",1,NA,39,3,1,"Neutral",50.5,100,52,100,61,99,1.5,0,-1,10.5,1,1,"Neutral",0.975,0.959459459459459,0.88388369250024,0.856169012327334,-0.0277146801729057,42,64,NA
"detail","h","PM cue","",NA,NA,NA,"","[0.7173631000332534]","['l']",0,NA,4,2,0,"Neutral",87.5,61.5,53,48,72,50,-34.5,-13.5,-11.5,-15.5,1,1,"Neutral",1,0.945945945945946,0.827572452498134,0.975957298643472,0.148384846145337,41,72,NA
"village","h","PM cue","",NA,NA,NA,"","[0.9836536999791861, 1.7335938999895006]","['l', 'h']",0,NA,4,2,1,"Neutral",87.5,61.5,53,48,72,50,-34.5,-13.5,-11.5,-15.5,1,1,"Neutral",1,0.945945945945946,0.827572452498134,0.975957298643472,0.148384846145337,41,72,NA
"circle","h","PM cue","",NA,NA,NA,"","[0.7173788000363857]","['l']",0,NA,4,2,0,"Neutral",87.5,61.5,53,48,72,50,-34.5,-13.5,-11.5,-15.5,1,1,"Neutral",1,0.945945945945946,0.827572452498134,0.975957298643472,0.148384846145337,41,72,NA
"detail","h","PM cue","",NA,NA,NA,"","[1.0842084999894723, 2.634024200029671]","['l', 'h']",0,NA,4,2,1,"Neutral",87.5,61.5,53,48,72,50,-34.5,-13.5,-11.5,-15.5,1,1,"Neutral",1,0.945945945945946,0.827572452498134,0.975957298643472,0.148384846145337,41,72,NA
"circle","h","PM cue","",NA,NA,NA,"","[1.5007486999966204, 2.117331500048749]","['h', 'l']",1,NA,4,2,1,"Neutral",87.5,61.5,53,48,72,50,-34.5,-13.5,-11.5,-15.5,1,1,"Neutral",1,0.945945945945946,0.827572452498134,0.975957298643472,0.148384846145337,41,72,NA
"village","h","PM cue","",NA,NA,NA,"","[1.1840205999324098, 1.7006246999371797]","['h', 'l']",1,NA,4,2,1,"Neutral",87.5,61.5,53,48,72,50,-34.5,-13.5,-11.5,-15.5,1,1,"Neutral",1,0.945945945945946,0.827572452498134,0.975957298643472,0.148384846145337,41,72,NA
"detail","h","PM cue","",NA,NA,NA,"","[1.1672629000386223]","['h']",1,NA,40,1,1,"Neutral",62,70,68,59,68,61,6,-11,-9,6,1,1,"Neutral",1,0.959459459459459,0.596290105005028,0.768061275673382,0.171771170668354,26,53,NA
"village","h","PM cue","",NA,NA,NA,"","[1.2838420000043698]","['h']",1,NA,40,1,1,"Neutral",62,70,68,59,68,61,6,-11,-9,6,1,1,"Neutral",1,0.959459459459459,0.596290105005028,0.768061275673382,0.171771170668354,26,53,NA
"circle","h","PM cue","",NA,NA,NA,"","[1.200222399958875]","['h']",1,NA,40,1,1,"Neutral",62,70,68,59,68,61,6,-11,-9,6,1,1,"Neutral",1,0.959459459459459,0.596290105005028,0.768061275673382,0.171771170668354,26,53,NA
"detail","h","PM cue","",NA,NA,NA,"","[1.2339424999663606]","['h']",1,NA,40,1,1,"Neutral",62,70,68,59,68,61,6,-11,-9,6,1,1,"Neutral",1,0.959459459459459,0.596290105005028,0.768061275673382,0.171771170668354,26,53,NA
"circle","h","PM cue","",NA,NA,NA,"","[1.083697999943979]","['h']",1,NA,40,1,1,"Neutral",62,70,68,59,68,61,6,-11,-9,6,1,1,"Neutral",1,0.959459459459459,0.596290105005028,0.768061275673382,0.171771170668354,26,53,NA
"village","h","PM cue","",NA,NA,NA,"","[1.067282999982126]","['h']",1,NA,40,1,1,"Neutral",62,70,68,59,68,61,6,-11,-9,6,1,1,"Neutral",1,0.959459459459459,0.596290105005028,0.768061275673382,0.171771170668354,26,53,NA
"bottle","h","PM cue","",NA,NA,NA,"","[1.5166879000607878]","['l']",0,NA,41,1,0,"Neutral",80,99.5,75,90,71,100,-5,-9.5,0.5,-9,0,1,"Neutral",0.85,0.783783783783784,0.885464980005054,1.07441140684994,0.188946426844891,40,79,NA
"writer","h","PM cue","",NA,NA,NA,"","[1.9838823999743909]","['d']",0,NA,41,1,0,"Neutral",80,99.5,75,90,71,100,-5,-9.5,0.5,-9,1,1,"Neutral",0.85,0.783783783783784,0.885464980005054,1.07441140684994,0.188946426844891,40,79,NA
"event","h","PM cue","",NA,NA,NA,"","[1.2510285000316799]","['d']",0,NA,41,1,0,"Neutral",80,99.5,75,90,71,100,-5,-9.5,0.5,-9,1,1,"Neutral",0.85,0.783783783783784,0.885464980005054,1.07441140684994,0.188946426844891,40,79,NA
"writer","h","PM cue","",NA,NA,NA,"","[0.7334805000573397]","['d']",0,NA,41,1,0,"Neutral",80,99.5,75,90,71,100,-5,-9.5,0.5,-9,1,1,"Neutral",0.85,0.783783783783784,0.885464980005054,1.07441140684994,0.188946426844891,40,79,NA
"bottle","h","PM cue","",NA,NA,NA,"","[1.4676352000096813]","['d']",0,NA,41,1,0,"Neutral",80,99.5,75,90,71,100,-5,-9.5,0.5,-9,0,1,"Neutral",0.85,0.783783783783784,0.885464980005054,1.07441140684994,0.188946426844891,40,79,NA
"event","h","PM cue","",NA,NA,NA,"","[0.8838766000699252]","['d']",0,NA,41,1,0,"Neutral",80,99.5,75,90,71,100,-5,-9.5,0.5,-9,1,1,"Neutral",0.85,0.783783783783784,0.885464980005054,1.07441140684994,0.188946426844891,40,79,NA
"bottle","h","PM cue","",NA,NA,NA,"","[1.234082999988459, 2.1673286999575794]","['h', 'l']",1,NA,42,1,1,"Neutral",81,100,81,100,81,100,0,0,0,0,1,1,"Neutral",0.9,0.959459459459459,0.94384249249124,1.0389588878339,0.0951163953426608,65,94,NA
"writer","h","PM cue","",NA,NA,NA,"","[1.3339077000273392, 1.7836853000335395]","['l', 'h']",0,NA,42,1,1,"Neutral",81,100,81,100,81,100,0,0,0,0,1,1,"Neutral",0.9,0.959459459459459,0.94384249249124,1.0389588878339,0.0951163953426608,65,94,NA
"event","h","PM cue","",NA,NA,NA,"","[1.5670378999784589]","['l']",0,NA,42,1,0,"Neutral",81,100,81,100,81,100,0,0,0,0,1,1,"Neutral",0.9,0.959459459459459,0.94384249249124,1.0389588878339,0.0951163953426608,65,94,NA
"writer","h","PM cue","",NA,NA,NA,"","[1.817250999971293, 2.250421400065534]","['l', 'h']",0,NA,42,1,1,"Neutral",81,100,81,100,81,100,0,0,0,0,1,1,"Neutral",0.9,0.959459459459459,0.94384249249124,1.0389588878339,0.0951163953426608,65,94,NA
"bottle","h","PM cue","",NA,NA,NA,"","[1.3179381999652833]","['l']",0,NA,42,1,0,"Neutral",81,100,81,100,81,100,0,0,0,0,1,1,"Neutral",0.9,0.959459459459459,0.94384249249124,1.0389588878339,0.0951163953426608,65,94,NA
"event","h","PM cue","",NA,NA,NA,"","[1.2172221000073478]","['l']",0,NA,42,1,0,"Neutral",81,100,81,100,81,100,0,0,0,0,1,1,"Neutral",0.9,0.959459459459459,0.94384249249124,1.0389588878339,0.0951163953426608,65,94,NA
"wagon","h","PM cue","",NA,NA,NA,"","[1.7172703999676742]","['h']",1,NA,43,1,1,"Neutral",64,80,72,84,76,83,8,4,3,12,1,1,"Neutral",1,1,0.86192382749723,0.936767567567389,0.0748437400701585,31,85,NA
"teacher","h","PM cue","",NA,NA,NA,"","[1.1172608000342734]","['h']",1,NA,43,1,1,"Neutral",64,80,72,84,76,83,8,4,3,12,1,1,"Neutral",1,1,0.86192382749723,0.936767567567389,0.0748437400701585,31,85,NA
"curious","h","PM cue","",NA,NA,NA,"","[2.2832261999719776]","['l']",0,NA,43,1,0,"Neutral",64,80,72,84,76,83,8,4,3,12,1,1,"Neutral",1,1,0.86192382749723,0.936767567567389,0.0748437400701585,31,85,NA
"wagon","h","PM cue","",NA,NA,NA,"","[1.51681900001131]","['h']",1,NA,43,1,1,"Neutral",64,80,72,84,76,83,8,4,3,12,1,1,"Neutral",1,1,0.86192382749723,0.936767567567389,0.0748437400701585,31,85,NA
"curious","h","PM cue","",NA,NA,NA,"","[1.4835366999614052]","['l']",0,NA,43,1,0,"Neutral",64,80,72,84,76,83,8,4,3,12,1,1,"Neutral",1,1,0.86192382749723,0.936767567567389,0.0748437400701585,31,85,NA
"teacher","h","PM cue","",NA,NA,NA,"","[1.1337280999869108]","['h']",1,NA,43,1,1,"Neutral",64,80,72,84,76,83,8,4,3,12,1,1,"Neutral",1,1,0.86192382749723,0.936767567567389,0.0748437400701585,31,85,NA
"detail","h","PM cue","",NA,NA,NA,"","[1.300466899992898]","['h']",1,NA,44,2,1,"Neutral",34,58,59,46,39,71,25,-12,13,5,1,1,"Neutral",0.95,0.959459459459459,0.750040147498657,1.0553874554037,0.305347307905047,62,86,NA
"village","h","PM cue","",NA,NA,NA,"","[1.0840314999804832]","['h']",1,NA,44,2,1,"Neutral",34,58,59,46,39,71,25,-12,13,5,1,1,"Neutral",0.95,0.959459459459459,0.750040147498657,1.0553874554037,0.305347307905047,62,86,NA
"circle","h","PM cue","",NA,NA,NA,"","[1.1170539000304416]","['h']",1,NA,44,2,1,"Neutral",34,58,59,46,39,71,25,-12,13,5,1,1,"Neutral",0.95,0.959459459459459,0.750040147498657,1.0553874554037,0.305347307905047,62,86,NA
"detail","h","PM cue","",NA,NA,NA,"","[1.7169655000325292, 2.250397099996917]","['l', 'h']",0,NA,44,2,1,"Neutral",34,58,59,46,39,71,25,-12,13,5,1,1,"Neutral",0.95,0.959459459459459,0.750040147498657,1.0553874554037,0.305347307905047,62,86,NA
"circle","h","PM cue","",NA,NA,NA,"","[0.9836786999949254]","['h']",1,NA,44,2,1,"Neutral",34,58,59,46,39,71,25,-12,13,5,1,1,"Neutral",0.95,0.959459459459459,0.750040147498657,1.0553874554037,0.305347307905047,62,86,NA
"village","h","PM cue","",NA,NA,NA,"","[1.1838084000046365]","['h']",1,NA,44,2,1,"Neutral",34,58,59,46,39,71,25,-12,13,5,1,1,"Neutral",0.95,0.959459459459459,0.750040147498657,1.0553874554037,0.305347307905047,62,86,NA
"wagon","h","PM cue","",NA,NA,NA,"","[1.5339810000004945]","['h']",1,NA,45,1,1,"Neutral",71,89.5,73,88,72,88,2,-1.5,-1.5,1,1,1,"Neutral",1,0.945945945945946,1.27251982499997,1.21468197162132,-0.0578378533786568,49,88,NA
"teacher","h","PM cue","",NA,NA,NA,"","[1.883604299997387]","['l']",0,NA,45,1,0,"Neutral",71,89.5,73,88,72,88,2,-1.5,-1.5,1,1,1,"Neutral",1,0.945945945945946,1.27251982499997,1.21468197162132,-0.0578378533786568,49,88,NA
"curious","h","PM cue","",NA,NA,NA,"","[1.050835800000641]","['l']",0,NA,45,1,0,"Neutral",71,89.5,73,88,72,88,2,-1.5,-1.5,1,1,1,"Neutral",1,0.945945945945946,1.27251982499997,1.21468197162132,-0.0578378533786568,49,88,NA
"wagon","h","PM cue","",NA,NA,NA,"","[1.25044120000166]","['h']",1,NA,45,1,1,"Neutral",71,89.5,73,88,72,88,2,-1.5,-1.5,1,1,1,"Neutral",1,0.945945945945946,1.27251982499997,1.21468197162132,-0.0578378533786568,49,88,NA
"curious","h","PM cue","",NA,NA,NA,"","[1.0338895999993838]","['l']",0,NA,45,1,0,"Neutral",71,89.5,73,88,72,88,2,-1.5,-1.5,1,1,1,"Neutral",1,0.945945945945946,1.27251982499997,1.21468197162132,-0.0578378533786568,49,88,NA
"teacher","h","PM cue","",NA,NA,NA,"","[2.0005770999996457]","['h']",1,NA,45,1,1,"Neutral",71,89.5,73,88,72,88,2,-1.5,-1.5,1,1,1,"Neutral",1,0.945945945945946,1.27251982499997,1.21468197162132,-0.0578378533786568,49,88,NA
"detail","h","PM cue","",NA,NA,NA,"","[0.4838187000132166]","['l']",0,NA,46,2,0,"Neutral",89.5,40,93,42,79,42,3.5,2,2,-10.5,1,1,"Neutral",0.925,0.932432432432432,0.679276322493388,0.75660427296896,0.0773279504755723,29,52,NA
"village","h","PM cue","",NA,NA,NA,"","[2.117182900023181]","['h']",1,NA,46,2,1,"Neutral",89.5,40,93,42,79,42,3.5,2,2,-10.5,1,1,"Neutral",0.925,0.932432432432432,0.679276322493388,0.75660427296896,0.0773279504755723,29,52,NA
"circle","h","PM cue","",NA,NA,NA,"","[1.7503518000012264]","['h']",1,NA,46,2,1,"Neutral",89.5,40,93,42,79,42,3.5,2,2,-10.5,1,1,"Neutral",0.925,0.932432432432432,0.679276322493388,0.75660427296896,0.0773279504755723,29,52,NA
"detail","h","PM cue","",NA,NA,NA,"","[1.9673106999835]","['h']",1,NA,46,2,1,"Neutral",89.5,40,93,42,79,42,3.5,2,2,-10.5,1,1,"Neutral",0.925,0.932432432432432,0.679276322493388,0.75660427296896,0.0773279504755723,29,52,NA
"circle","h","PM cue","",NA,NA,NA,"","[1.817167299974244]","['h']",1,NA,46,2,1,"Neutral",89.5,40,93,42,79,42,3.5,2,2,-10.5,1,1,"Neutral",0.925,0.932432432432432,0.679276322493388,0.75660427296896,0.0773279504755723,29,52,NA
"village","h","PM cue","",NA,NA,NA,"","[1.550529700005427]","['h']",1,NA,46,2,1,"Neutral",89.5,40,93,42,79,42,3.5,2,2,-10.5,1,1,"Neutral",0.925,0.932432432432432,0.679276322493388,0.75660427296896,0.0773279504755723,29,52,NA
"bottle","h","PM cue","",NA,NA,NA,"","[1.3005032999790274]","['l']",0,NA,47,1,0,"Neutral",31,60,20,80,20,81,-11,20,21,-11,1,1,"Neutral",0.925,0.918918918918919,0.719680105134522,0.767621363014021,0.0479412578794987,NA,87,NA
"writer","h","PM cue","",NA,NA,NA,"","[1.3170448000309989]","['l']",0,NA,47,1,0,"Neutral",31,60,20,80,20,81,-11,20,21,-11,1,1,"Neutral",0.925,0.918918918918919,0.719680105134522,0.767621363014021,0.0479412578794987,NA,87,NA
"event","h","PM cue","",NA,NA,NA,"","[1.0505806999863125]","['l']",0,NA,47,1,0,"Neutral",31,60,20,80,20,81,-11,20,21,-11,1,1,"Neutral",0.925,0.918918918918919,0.719680105134522,0.767621363014021,0.0479412578794987,NA,87,NA
"writer","h","PM cue","",NA,NA,NA,"","[1.2502337000332773, 1.6834393999888562]","['h', 'l']",1,NA,47,1,1,"Neutral",31,60,20,80,20,81,-11,20,21,-11,1,1,"Neutral",0.925,0.918918918918919,0.719680105134522,0.767621363014021,0.0479412578794987,NA,87,NA
"bottle","h","PM cue","",NA,NA,NA,"","[1.4505536000360735]","['h']",1,NA,47,1,1,"Neutral",31,60,20,80,20,81,-11,20,21,-11,1,1,"Neutral",0.925,0.918918918918919,0.719680105134522,0.767621363014021,0.0479412578794987,NA,87,NA
"event","h","PM cue","",NA,NA,NA,"","[1.4332251999876462]","['h']",1,NA,47,1,1,"Neutral",31,60,20,80,20,81,-11,20,21,-11,1,1,"Neutral",0.925,0.918918918918919,0.719680105134522,0.767621363014021,0.0479412578794987,NA,87,NA
"bottle","h","PM cue","",NA,NA,NA,"","[1.1671508999997968]","['h']",1,NA,48,1,1,"Neutral",81.5,55,85,50,81,50,3.5,-5,-5,-0.5,1,1,"Neutral",0.9,0.986486486486487,0.897569551282056,1.01212070547947,0.114551154197409,34,62,NA
"writer","h","PM cue","",NA,NA,NA,"","[1.1339500000003682]","['h']",1,NA,48,1,1,"Neutral",81.5,55,85,50,81,50,3.5,-5,-5,-0.5,1,1,"Neutral",0.9,0.986486486486487,0.897569551282056,1.01212070547947,0.114551154197409,34,62,NA
"event","h","PM cue","",NA,NA,NA,"","[1.3005481000000145]","['h']",1,NA,48,1,1,"Neutral",81.5,55,85,50,81,50,3.5,-5,-5,-0.5,1,1,"Neutral",0.9,0.986486486486487,0.897569551282056,1.01212070547947,0.114551154197409,34,62,NA
"writer","h","PM cue","",NA,NA,NA,"","[1.2503954000003432]","['h']",1,NA,48,1,1,"Neutral",81.5,55,85,50,81,50,3.5,-5,-5,-0.5,1,1,"Neutral",0.9,0.986486486486487,0.897569551282056,1.01212070547947,0.114551154197409,34,62,NA
"bottle","h","PM cue","",NA,NA,NA,"","[1.2337170999999216]","['h']",1,NA,48,1,1,"Neutral",81.5,55,85,50,81,50,3.5,-5,-5,-0.5,1,1,"Neutral",0.9,0.986486486486487,0.897569551282056,1.01212070547947,0.114551154197409,34,62,NA
"event","h","PM cue","",NA,NA,NA,"","[1.3006103999996412]","['h']",1,NA,48,1,1,"Neutral",81.5,55,85,50,81,50,3.5,-5,-5,-0.5,1,1,"Neutral",0.9,0.986486486486487,0.897569551282056,1.01212070547947,0.114551154197409,34,62,NA
"wagon","h","PM cue","",NA,NA,NA,"","[0.7506166999955894]","['d']",0,NA,49,1,0,"Neutral",45,43,72,71,50,45,27,28,2,5,1,1,"Neutral",0.95,0.959459459459459,0.460204484999849,0.519601823944266,0.0593973389444163,62,77,NA
"teacher","h","PM cue","",NA,NA,NA,"","[0.9838902000046801, 1.5506805000040913]","['h', 'l']",1,NA,49,1,1,"Neutral",45,43,72,71,50,45,27,28,2,5,1,1,"Neutral",0.95,0.959459459459459,0.460204484999849,0.519601823944266,0.0593973389444163,62,77,NA
"curious","h","PM cue","",NA,NA,NA,"","[0.41716560001077596, 1.051138800001354]","['l', 'h']",0,NA,49,1,1,"Neutral",45,43,72,71,50,45,27,28,2,5,1,1,"Neutral",0.95,0.959459459459459,0.460204484999849,0.519601823944266,0.0593973389444163,62,77,NA
"wagon","h","PM cue","",NA,NA,NA,"","[0.46744619999662973, 1.050647999989451, 1.8339706999977352]","['l', 'h', 'l']",0,NA,49,1,1,"Neutral",45,43,72,71,50,45,27,28,2,5,1,1,"Neutral",0.95,0.959459459459459,0.460204484999849,0.519601823944266,0.0593973389444163,62,77,NA
"curious","h","PM cue","",NA,NA,NA,"","[0.867312900008983, 1.4005554000032134]","['l', 'h']",0,NA,49,1,1,"Neutral",45,43,72,71,50,45,27,28,2,5,1,1,"Neutral",0.95,0.959459459459459,0.460204484999849,0.519601823944266,0.0593973389444163,62,77,NA
"teacher","h","PM cue","",NA,NA,NA,"","[0.5006042999884812, 1.2835945999977412]","['l', 'h']",0,NA,49,1,1,"Neutral",45,43,72,71,50,45,27,28,2,5,1,1,"Neutral",0.95,0.959459459459459,0.460204484999849,0.519601823944266,0.0593973389444163,62,77,NA
"bottle","h","PM cue","",NA,NA,NA,"","[1.0839102999998431]","['l']",0,NA,5,1,0,"Neutral",53.5,55.5,50,64,51,73,-3.5,8.5,17.5,-2.5,0,1,"Neutral",1,0.878378378378378,0.732194857499962,0.820093382608663,0.0878985251087004,51,81,NA
"writer","h","PM cue","",NA,NA,NA,"","[1.0001496999993833]","['l']",0,NA,5,1,0,"Neutral",53.5,55.5,50,64,51,73,-3.5,8.5,17.5,-2.5,0,1,"Neutral",1,0.878378378378378,0.732194857499962,0.820093382608663,0.0878985251087004,51,81,NA
"event","h","PM cue","",NA,NA,NA,"","[1.250338699999702]","['l']",0,NA,5,1,0,"Neutral",53.5,55.5,50,64,51,73,-3.5,8.5,17.5,-2.5,1,1,"Neutral",1,0.878378378378378,0.732194857499962,0.820093382608663,0.0878985251087004,51,81,NA
"writer","h","PM cue","",NA,NA,NA,"","[0.7337121000000479]","['l']",0,NA,5,1,0,"Neutral",53.5,55.5,50,64,51,73,-3.5,8.5,17.5,-2.5,0,1,"Neutral",1,0.878378378378378,0.732194857499962,0.820093382608663,0.0878985251087004,51,81,NA
"bottle","h","PM cue","",NA,NA,NA,"","[0.650925300000381]","['l']",0,NA,5,1,0,"Neutral",53.5,55.5,50,64,51,73,-3.5,8.5,17.5,-2.5,0,1,"Neutral",1,0.878378378378378,0.732194857499962,0.820093382608663,0.0878985251087004,51,81,NA
